quote;date;month;year
Jean Thurel (portrait) était considéré comme le plus ancien soldat d’Europe à sa mort en 1807, à l’âge de 108 ans.;2017-03-10;3;2017
William Herschel, qui avait découvert Uranus en 1781, aurait aussi découvert les anneaux de cette planète (photo) en 1789, bien qu’ils ne fussent pas confirmés avant 1977.;2017-03-10;3;2017
Le social-libéralisme et le socialisme libéral n’ont pas toujours été confondus.;2017-03-10;3;2017
La taille de Meganeuropsis dépasse la limite théorique imposée par le bilan respiratoire et circulatoire de ce type d’animal.;2017-03-10;3;2017
Le carnyx (photo) est un instrument de musique qu’utilisaient les Celtes pour effrayer l’ennemi.;2017-03-11;3;2017
Maison close ouverte à Paris en 1878, Le Chabanais reçut un prix pour sa chambre japonaise lors de l’Exposition universelle de 1900.;2017-03-11;3;2017
Rintintin (photo), né en septembre 1918 dans un camp de l’armée impériale allemande en Meurthe-et-Moselle, a été élevé par un caporal de l’US Army Air Service.;2017-03-11;3;2017
Les Britanniques Alcock et Brown ont effectué le premier vol transatlantique sans escale de Terre-Neuve à l’Irlande en juin 1919.;2017-03-11;3;2017
Le film de propagande du Troisième Reich sur le naufrage du Titanic n’a été diffusé en Allemagne qu’après la guerre.;2017-03-12;3;2017
Dans le tracé d’une route ou d’une voie ferrée, le raccordement progressif d’un arc de cercle et d’une ligne droite est assuré par une clothoïde (courbe).;2017-03-12;3;2017
L’accroissement du quotient intellectuel connu sous le nom d’effet Flynn semble s’être inversé dans les pays occidentaux au cours des années 1990.;2017-03-12;3;2017
Charles Baudelaire (autoportrait) caressa un moment le projet d’écrire un Anti-Misérables satirique.;2017-03-12;3;2017
Hippolyte de Rome est le seul antipape honoré par l’Église catholique.;2017-03-13;3;2017
La Grande Odalisque représentée par Ingres a trois vertèbres supplémentaires (tableau).;2017-03-13;3;2017
Certaines espèces d’huîtres peuvent changer de sexe en fonction des saisons.;2017-03-13;3;2017
Le stade Auguste-Bonal (photo), à Montbéliard, est le premier en France à s’être doté d’une pelouse chauffée.;2017-03-13;3;2017
Les premiers « esquimaux » (annonce) ont été commercialisés en 1922 pendant les projections du documentaire Nanouk l’Esquimau.;2017-03-14;3;2017
Aux Pays-Bas, les dirigeants des communes et des provinces, tout comme les membres du gouvernement et le Premier ministre, ne sont pas élus mais nommés par le roi.;2017-03-14;3;2017
Selon Eric Schmidt, PDG de Google, la création de Google Images est liée à l’intérêt porté à la robe verte Versace de Jennifer Lopez (photo).;2017-03-14;3;2017
Le zèbre doit son nom à celui d’un équidé qui vivait dans la péninsule Ibérique au Moyen Âge et dont la nature précise reste aujourd’hui incertaine.;2017-03-14;3;2017
Cherbourg était en 2016 le premier port de plaisance français en nombre de visiteurs.;2017-03-15;3;2017
28 % du territoire des États-Unis appartient directement au gouvernement fédéral (carte).;2017-03-15;3;2017
Le hitobashira, sacrifice humain effectué lors de la construction de bâtiments et d’infrastructures, s’est pratiqué au Japon jusqu’à la fin du 16e siècle.;2017-03-15;3;2017
En mars 1917, le tsar Nicolas II (photo) est poussé à abdiquer par l’état-major de l’armée impériale russe.;2017-03-15;3;2017
De son propre aveu, Ali Khamenei (photo), guide suprême de la République islamique d’Iran, fut pendant sa jeunesse un admirateur de Jean-Paul Sartre et de Bertrand Russell.;2017-03-16;3;2017
Le père de Baudelaire était prêtre défroqué.;2017-03-16;3;2017
Le terrain de golf de Mérignies (photo) est en partie arrosé à l’eau de source.;2017-03-16;3;2017
On ignore si l’histoire d’Onan parle de masturbation ou de coït interrompu.;2017-03-16;3;2017
En 1993, Pierre Pinoncelli urina dans la Fontaine de Duchamp pour « achever l’œuvre, en attente d’une réponse depuis plus de quatre-vingts ans ».;2017-03-17;3;2017
La France est constitutionnellement une république laïque depuis 1946.;2017-03-17;3;2017
Dans les Alpes françaises, le dernier ours (photo) aperçu l’a été à la veille de la Seconde Guerre mondiale.;2017-03-17;3;2017
Le plan Monnet, proposé après la Seconde Guerre mondiale, envisageait de détacher de l’Allemagne les zones de production de charbon et d’acier de la Ruhr pour les placer, comme la Sarre, sous le contrôle de la France (carte).;2017-03-17;3;2017
La Grande Mosquée de Kairouan (photo), située en Tunisie, est le sanctuaire le plus ancien de l’Occident musulman.;2017-03-18;3;2017
Selon les données de 2014, l’Océanie est le continent doté de la surface cultivée bio la plus importante : 17,3 millions d’hectares, soit près de 40 % du total mondial (carte).;2017-03-18;3;2017
Toutes les équipes qui y participaient ont remporté le Tournoi des Cinq Nations 1973.;2017-03-18;3;2017
Le Polonais Mirosław Graf a introduit la technique de saut à ski « en V » à la fin des années 1960.;2017-03-18;3;2017
La France a connu plusieurs contre-gouvernements.;2017-03-19;3;2017
L’éboulement survenu en 1248 sur le mont Granier (photo) est considéré comme le plus important de l’histoire de l’Europe.;2017-03-19;3;2017
Dans les premières planches de ses aventures, la mèche de Tintin est à plat.;2017-03-19;3;2017
La forme traditionnellement carrée du drapeau suisse (photo) est protégée par une loi de 2013.;2017-03-19;3;2017
L’aéroport de Little Rock, dans l’Arkansas, porte le nom de Bill et Hillary Clinton (photo).;2017-03-20;3;2017
La liste des papes ne compte pas de Jean XX, ni de Benoît X.;2017-03-20;3;2017
Le Baloo du Livre de la jungle des studios Disney est un ours lippu (photo).;2017-03-20;3;2017
Le plus haut sommet de l’Union soviétique était le pic Staline, alors qu’on avait cru jusqu’en 1928 que c’était le pic Lénine.;2017-03-20;3;2017
Le four à micro-ondes, commercialisé à partir de 1947, est un dérivé imprévu de la technologie du radar.;2017-03-21;3;2017
L’épidémie de peste noire du XIVe siècle aurait fait de 25  à   45 millions de morts, soit de 30 à 50 % de la population européenne.;2017-03-21;3;2017
La communauté de quakers (« trembleurs ») de Congénies (photo), près de Nîmes, n’a pas été fondée à l’initiative de missionnaires anglais, mais d’un mouvement local de couflaïrès (« gonfleurs »).;2017-03-21;3;2017
Le topinambour (photo de la fleur), aussi appelé artichaut de Jérusalem ou truffe du Canada, appartient au même genre que le tournesol.;2017-03-21;3;2017
Basile Bouchon inventa en 1725 le premier métier à tisser programmé par la lecture d’un ruban perforé (photo).;2017-03-22;3;2017
La Lune a une queue de sodium de centaines de milliers de kilomètres de long.;2017-03-22;3;2017
Jules Durand (photo), charbonnier et syndicaliste libertaire français, fut victime en 1910 d’une erreur judiciaire appelée l’« affaire Dreyfus du monde ouvrier ».;2017-03-22;3;2017
Durant la famine soviétique de 1931-1933, l’URSS continua d’exporter des céréales.;2017-03-22;3;2017
Un trèfle à 56 feuilles a été cultivé au Japon et cueilli le 10 mai 2009.;2017-03-23;3;2017
Le salut dit romain (tableau) est totalement absent des œuvres d’art et des textes de la Rome antique.;2017-03-23;3;2017
Construit en 1893 dans le New Jersey, le Black Maria (photo) est le premier studio de cinéma de l’histoire du cinéma mondial.;2017-03-23;3;2017
De 2014 à 2016, la société Uber a cumulé près de 6 milliards de dollars de pertes.;2017-03-23;3;2017
Selon le palmarès publié par la revue britannique Sight and Sound en 2014, 5 des 10 « meilleurs documentaires de tous les temps » sont l’œuvre de réalisateurs français.;2017-03-24;3;2017
L’anarchiste russe Michel Bakounine (photo) fut aussi franc-maçon, espérant mettre cette institution au « service de l’Humanité ».;2017-03-24;3;2017
RT (auparavant Russia Today) est la chaîne d’information en continu la plus suivie au monde sur YouTube, selon les chiffres de 2015.;2017-03-24;3;2017
En juin 2013, la Norvège est devenue le premier pays d’Europe à étendre le service militaire obligatoire aux femmes en temps de paix (photo).;2017-03-24;3;2017
Opposé au traité de Rome, Pierre Mendès France (photo) craignait la suprématie de l’Allemagne de l’Ouest dans une Communauté européenne qui n’inclurait pas le Royaume-Uni.;2017-03-25;3;2017
Dans les années 1960, en Afrique du Sud, le statut de blanc honoraire fut accordé aux Japonais.;2017-03-25;3;2017
Il était prévu que le traité de Rome (copies) entre en vigueur en 2006.;2017-03-25;3;2017
Le corps d’une Anglaise du XVIIIe siècle qui avait une peur pathologique d’être enterrée vivante a été embaumé après sa mort et gardé hors sol afin de pouvoir détecter tout signe de vie possible.;2017-03-25;3;2017
Édictée en 1558 en vertu de l’Auld Alliance franco-écossaise (photo), la lettre de naturalité qui accordait la naturalisation aux résidents français en Écosse a été abrogée par le Parlement du Royaume-Uni en 1906, en pleine Entente cordiale franco-britannique.;2017-03-26;3;2017
Le quartier d’affaires de la Défense tire son nom d’un groupe sculpté (photo).;2017-03-26;3;2017
Friedrich Nietzsche a contribué à inspirer des théologies de la mort de Dieu.;2017-03-26;3;2017
Vassili Arkhipov, officier de la marine soviétique, s’opposa à l’envoi d’une torpille à tête nucléaire contre un navire américain lors la crise des missiles de Cuba.;2017-03-26;3;2017
Lors de la bataille de l’Afsluitdijk, les 500 soldats et 69 avions du Troisième Reich appuyés par des obusiers n’ont pas réussi à vaincre les 225 soldats néerlandais et leur patrouilleur, avantagés par leur positionnement sur la digue de fermeture (photo).;2017-03-27;3;2017
En 2014, le nombre de sites web dans le monde a dépassé le milliard.;2017-03-27;3;2017
Selon plusieurs études, la taille des pupilles (vidéo) est un facteur d’attirance sexuelle entre humains.;2017-03-27;3;2017
Le procédé d’étalement de spectre par saut de fréquence, toujours utilisé pour le GPS et le Wi-Fi, a été inventé en 1941 par la star hollywoodienne Hedy Lamarr et le compositeur George Antheil.;2017-03-27;3;2017
La montée de cocotier et le pelage de noix de coco sont quelques-unes des épreuves du Micronesian all around, une discipline sportive.;2017-03-28;3;2017
L’île de Hong Kong  (vert) représente à peine 7 % du territoire (carte) de la région administrative spéciale de Hong Kong  (gris clair et vert).;2017-03-28;3;2017
Sophia Loren apparait au générique du film sous le nom de Sophia Lazzaro.Les odalisques de Quelles drôles de nuits (1951), dont l’une est jouée par la future Sophia Loren (photo), ne montrent leurs seins que dans la version « française » du film.;2017-03-28;3;2017
Le nombre d’opérateurs sur les marchés d’actions chez Goldman Sachs est passé de six cents en 2000 à deux en février 2017.;2017-03-28;3;2017
Les Sentinelles qui vivent sur l’île de North Sentinel sont un peuple autochtone refusant tout contact avec le monde extérieur.;2017-03-29;3;2017
En dépit de l’article 6 du traité de Lisbonne, en vigueur depuis 2009, l’Union européenne n’a pas encore adhéré à la Convention européenne des droits de l’homme (carte).;2017-03-29;3;2017
Pendant la campagne de France de 1814, l’armée napoléonienne remporte huit victoires consécutives en moins de deux mois, en état d’infériorité numérique et matérielle.;2017-03-29;3;2017
Veuve du fondateur de la République de Chine, Song Qingling (photo) est devenue membre du Parti communiste et présidente honoraire de la République populaire en mai 1981, deux semaines avant sa mort.;2017-03-29;3;2017
Le premier prénom de Jimi Hendrix fut Johnny.;2017-03-30;3;2017
Souvent pris pour un dinosaure, le Dimétrodon (dessin) est plus étroitement lié aux mammifères actuels qu’aux reptiles.;2017-03-30;3;2017
Le disque de Nebra (photo) est la plus ancienne représentation connue de la voûte céleste.;2017-03-30;3;2017
Napoléon Ier est le souverain le plus décoré de son temps.;2017-03-30;3;2017
Aux Pays-Bas, les assemblées de district de l’Office des eaux, qui planifient la construction des infrastructures, sont élues au suffrage universel direct.;2017-03-31;3;2017
